a-profile href,a-profile-avatar,a-profile-name,a-link-normal href,a-icon-alt,a-size-base,a-size-base 2,a-size-mini,a-size-mini href,a-link-normal href 2,a-size-base 3,a-size-base 4,a-button-text href,review-comment-total,a-size-base 5,a-size-base 6,a-size-base href 2,a-size-base 7,a-link-normal href 3,a-declarative,a-lazy-loaded src
https://www.amazon.in/gp/profile/amzn1.account.AGURO5HMWNGZZB5EBSSAK6ZINRAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Kinley Z Tenzing,https://www.amazon.in/gp/customer-reviews/R151Y2RZYAGKJB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,1.0 out of 5 stars,awful print🙄,3 August 2018,,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,the book is amazing no doubt but the print was awful..i wanted the paperback since its more convenient for me! Disappointed!,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR151Y2RZYAGKJB%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgs8I6vtTFJ0H8Mg3%252Byz1E7O08D706naUEjVL3A4AAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gs8I6vtTFJ0H8Mg3%2Byz1E7O08D706naUEjVL3A4AAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R151Y2RZYAGKJB&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AEO2C4XEVQCG2NUGWZBUO2LUIKSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Dharmender,https://www.amazon.in/gp/customer-reviews/R3FN2KH2TTPDO6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Excellent read. Highly inspirational one,3 September 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,Very very inspirational book. Totally changed my thought process in day to day life. Excellent read. In my opinion one should go slow in reading this book.,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR3FN2KH2TTPDO6%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgjHP%252Bj6Ggm521trUiP9VqeYhe9yDbfj2wEyJFlcAAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gjHP%2Bj6Ggm521trUiP9VqeYhe9yDbfj2wEyJFlcAAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R3FN2KH2TTPDO6&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AH7MIMWTIMMMPARCGJ4CDF5OWZOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png"">",Swarna,https://www.amazon.in/gp/customer-reviews/RA2D48NKAZZY6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,thank you Rhonda Byrne,4 November 2017,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"This book is just everything.. I'm in love with this book.. I'm so so so imensely feeling grateful of this book, Rhonda Byrne, her amazing team for creating such beautiful book for this beautiful world... Thank you so much.. thank you thank you thank you",Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRA2D48NKAZZY6%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgrjnRWDPfUZqeI%252FgIVdZ4HSGsznUB5mi1d8T91sAAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=grjnRWDPfUZqeI%2FgIVdZ4HSGsznUB5mi1d8T91sAAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RA2D48NKAZZY6&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AHHPXVFNHZ7THRDYLEJ3MTZDVQ2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/R1KGOWXJ9QS1X9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,1.0 out of 5 stars,The secret book,7 August 2017,Format: Kindle Edition,https://www.amazon.in/Secret-Rhonda-Byrne-ebook/product-reviews/B002M5E2DW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,sir.....i ordered it on 10 July and also done online payment of 299 but this item is not reached to us till now. pls...cancel this and refund me as soon as possible.,2 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR1KGOWXJ9QS1X9%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DggZDp3JdtXb9REcjhwliYH1IfJIhnlG0NIObkHYAAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=ggZDp3JdtXb9REcjhwliYH1IfJIhnlG0NIObkHYAAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R1KGOWXJ9QS1X9&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AGROENOS3XBVL6XALFZM4HHLJRAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/R24WQJT9TW8G9Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,😊Sara Khel Soach Vichaar Ka Hai😊,14 September 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,The book is moreover good than to be think.It emphasises the way of life in a very different manner.It's concept may differ from individual thinking but overall its a fab book.Regards,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR24WQJT9TW8G9Z%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgmlyE7CdQenCwkVeZbTqdsusomARdH0QRCe0RM8AAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gmlyE7CdQenCwkVeZbTqdsusomARdH0QRCe0RM8AAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R24WQJT9TW8G9Z&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AF6XCKPBNW4WMQBRCI7VQGIRU2QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/f5d972ff-d660-4c37-85f1-802fda4dee19._CR0,0,500,500_SX48_.jpg"">",Vaibhav Dewangan,https://www.amazon.in/gp/customer-reviews/RAD6490FZRIZG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,must read self improvement book,10 July 2017,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"wonderful... changes the life up side down,if you believe...if you don't believe in the theory of law of attraction, you should believe then.",One person found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRAD6490FZRIZG%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgulOCTG16cbr4DjsA7PCgosxvABLJYuitAGJK%252FAAAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gulOCTG16cbr4DjsA7PCgosxvABLJYuitAGJK%2FAAAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RAD6490FZRIZG&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AF25Q3WTIZZRESY66B6HTDVIJYGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Muskan Arya,https://www.amazon.in/gp/customer-reviews/RQGGL048OEI3Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Must buy and pass it.,31 May 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,Delivered on time and good condition.Don't think too much just buy it. You'll be happy with your decision.I bought it and trust me I have changed my life and now passed it to a friend as she really needed it.,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRQGGL048OEI3Y%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgsc5YMhUomrq4Xzt1dZsTiyzm7xPLYIT%252BuDacI0AAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gsc5YMhUomrq4Xzt1dZsTiyzm7xPLYIT%2BuDacI0AAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RQGGL048OEI3Y&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AGNJNHGCMDXYMW7GEXJDVL7SWMZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/RW7TWUUV2B4JI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Too good.,30 October 2018,Format: Paperback,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1471172392/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,Best book to read if you are lacking courage at any point. Just open any page and you'll be filled with optimism. Quality was nice as well.,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRW7TWUUV2B4JI%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgvcYvoHEVSjmNpYGAWYl4iBI1wZCN9Iwm%252Fe7hksAAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gvcYvoHEVSjmNpYGAWYl4iBI1wZCN9Iwm%2Fe7hksAAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RW7TWUUV2B4JI&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AFTA3BIJH2QNCKGO6YLZSJ4T3XUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Manju,https://www.amazon.in/gp/customer-reviews/R2UUBUC2OMMJTH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,A must-read!,29 September 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,An amazing book by Rhonda Bryne. Teaches you the secret of living a happy life.,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2UUBUC2OMMJTH%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgiFXRRlvv0rJPxznilp5PuPjFU%252BUloHPq%252FQ2IK8AAAABAAAAAFxK3xhyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=giFXRRlvv0rJPxznilp5PuPjFU%2BUloHPq%2FQ2IK8AAAABAAAAAFxK3xhyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2UUBUC2OMMJTH&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_9?ie=UTF8&reviewerType=all_reviews&pageNumber=9#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AH6RSMS3VDQPMYTPPHWASXZQJYKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/168fa9b1-cca6-41fa-a459-338c19d387b0._CR28,0,444,444_SX48_.jpg"">",Navsheel Sharma,https://www.amazon.in/gp/customer-reviews/R5Z47NYVCMVYW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Five Stars,21 May 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,Super Awesome Book.Must read by everyone.It changes the mindset of the individual which ultimately helps them to lead a happy life.,Report abuse,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR5Z47NYVCMVYW%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DglKThEBJA%252FONw2aAcJGq%252B8riJioc%252BN1M64vWb6YAAAABAAAAAFxK3xpyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Showing  comments,Sort by:,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=glKThEBJA%2FONw2aAcJGq%2B8riJioc%2BN1M64vWb6YAAAABAAAAAFxK3xpyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R5Z47NYVCMVYW&sessionId=262-8731855-4609111,,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_paging_btm_next_10?ie=UTF8&reviewerType=all_reviews&pageNumber=10#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
